#{"t_start": 1592404429.847927, "env_id": "cdtn-more-simplified-v2"}
r,l,t
1.254274,60,1575.527555
0.397532,60,4061.652434
11.737866,60,4511.212118
3.20032,60,7912.724999
3.012961,60,8124.385492
10.89103,60,8854.159878
3.916811,60,13443.908722
2.644943,60,17766.31636
13.808295,60,17999.433123
0.02419,60,21705.917833
0.003463,60,24638.172159
0.503881,60,27258.382506
19.098045,60,27460.694744
1.265682,60,29183.745638
0.013313,60,32220.052095
19.78606,60,32445.993308
0.023867,60,35907.739262
2.471829,60,39590.086957
0.610172,60,43419.801732
6.007454,60,45847.191264
17.452176,60,46155.711446
4.017961,60,48648.910735
0.192951,60,51384.954936
0.007639,60,53908.28358
0.105585,60,56134.713373
0.002345,60,59870.717883
0.62001,60,62980.742852
0.003408,60,66433.131841
5.504405,60,68731.250659
14.42384,60,68963.258908
0.016722,60,71614.642166
20.25891,60,71815.956076
0.057734,60,75421.482729
10.565972,60,75682.607724
0.174704,60,78063.2207
4.99392,60,80085.146648
14.475894,60,81098.541108
0.819976,60,82910.348939
16.565293,60,83085.971261
21.506702,60,83344.697493
0.015116,60,85851.307578
0.08165,60,88530.255391
0.555559,60,92207.023155
5.389313,60,93829.579845
3.869546,60,95110.183192
2.617281,60,98708.489899
8.952961,60,98923.550739
19.211971,60,99123.550013
0.041495,60,102712.698029
4.094039,60,103644.082439
17.270002,60,103897.137904
0.004463,60,107541.266737
2.588054,60,108337.365539
12.115949,60,108552.559095
1.994389,60,110254.201835
18.376495,60,110458.887567
3.965224,60,112199.646116
22.647973,60,112457.538637
0.003437,60,115621.321242
17.124156,60,116012.228347
11.161788,60,116207.797006
9.517497,60,117611.245843
3.369553,60,118538.695676
8.179144,60,119224.388335
1.561897,60,121692.40968
6.774982,60,121881.367614
0.001397,60,125223.956251
7.45781,60,125519.84163
1.349394,60,125701.891603
0.004232,60,129481.807762
0.008386,60,133136.094949
1.783019,60,134330.361435
20.330486,60,134546.692186
14.425875,60,135814.371985
3.400094,60,136361.637878
0.726085,60,136559.081704
6.231189,60,138175.425077
0.012707,60,141527.250409
6.290794,60,141782.097772
0.829447,60,143622.454832
0.847639,60,143805.348387
7.627808,60,144111.71402
0.072563,60,147652.007421
0.732566,60,150031.391124
14.978698,60,150825.829248
0.309206,60,153915.492951
22.647878,60,154408.332846
0.001367,60,157991.122433
2.341445,60,158284.49526
11.237514,60,158473.579045
11.416588,60,159561.550508
0.000351,60,162675.861304
0.358409,60,165828.802366
0.01105,60,168944.732298
13.618706,60,169585.765664
6.437335,60,170823.517799
6.175226,60,171185.821109
16.663752,60,171384.509336
0.145043,60,173950.738373
14.358261,60,174116.596351
0.002149,60,176250.899364
0.152441,60,178952.746601
3.870703,60,180611.644275
18.107854,60,180787.630441
10.258943,60,181011.152639
0.015701,60,183354.95521
22.916709,60,183912.176739
4.582827,60,185440.142088
0.166717,60,188098.794789
5.780619,60,189535.560743
5.72464,60,189833.542191
0.035953,60,192930.021785
17.772918,60,193492.174735
2.896258,60,193777.711228
1.27932,60,195388.92114
4.108317,60,195772.241632
8.518326,60,196063.414814
2.743012,60,196242.395657
7.74491,60,197424.731036
24.137251,60,197914.670026
12.496177,60,198117.147358
1.267834,60,198320.954738
0.010366,60,202584.623315
0.022262,60,205103.812547
5.171871,60,205390.571545
1.184881,60,206959.288421
0.019625,60,210500.749781
18.285349,60,210926.517505
0.001989,60,213797.47293
19.608504,60,214621.550675
10.356761,60,214953.794585
14.445174,60,215298.994897
0.014398,60,218485.623106
17.345992,60,219333.585268
11.755372,60,219536.408991
0.400481,60,222809.508639
9.67556,60,224105.879758
0.359541,60,227884.921719
4.055172,60,228250.753553
12.693018,60,228451.899206
0.355122,60,230282.038804
0.108067,60,231958.805039
5.40629,60,232367.416595
0.000837,60,235415.631992
5.756053,60,235693.419172
6.69098,60,235888.610219
23.675939,60,236639.025148
14.271398,60,237409.287905
0.029822,60,240461.632009
2.420829,60,241179.325202
0.000485,60,244161.059635
10.024812,60,245000.971438
5.393243,60,245292.531987
0.991123,60,245462.470357
7.905749,60,245625.867535
0.020157,60,248822.98014
0.383308,60,249008.118049
8.679739,60,249296.69421
0.820557,60,249480.206245
0.026683,60,252926.069906
10.191089,60,253881.894037
3.657047,60,254102.284657
0.00141,60,257066.700546
0.939012,60,257234.182755
5.171959,60,257527.691692
2.236467,60,258324.664064
4.055541,60,258484.837492
18.622542,60,258656.798452
0.025716,60,260768.885249
3.813542,60,263275.697147
0.63443,60,263440.083431
0.02539,60,265416.620294
10.248743,60,265645.744586
0.054349,60,268177.718642
0.391476,60,268341.461655
5.661223,60,268623.258417
13.865765,60,268845.116549
1.994678,60,269019.426435
5.172362,60,269182.546444
10.34042,60,269400.939366
16.174985,60,269866.769433
13.234113,60,270308.917368
7.875764,60,270470.885437
11.685342,60,270708.53222
14.438559,60,271253.114565
0.093703,60,272382.478892
9.164796,60,273585.18484
14.797573,60,273797.125789
0.07156,60,276912.482659
7.036244,60,278791.891235
4.622191,60,278950.011062
5.134171,60,279243.075222
0.152425,60,281457.082202
5.983102,60,281623.313394
14.486978,60,281802.468665
16.413813,60,282030.31864
10.139644,60,283323.638644
10.069631,60,284562.862916
12.56669,60,285312.325228
5.919656,60,285473.262237
10.75557,60,285691.820175
10.712059,60,287013.960696
5.743311,60,287295.005188
10.156833,60,287517.271646
0.383763,60,287680.936722
10.194668,60,287902.139552
5.307416,60,288214.96527
0.001958,60,290745.490676
4.302369,60,291425.025168
11.707477,60,292134.970084
1.273654,60,292337.692567
0.934002,60,292508.999601
4.321041,60,293147.386441
22.701901,60,293680.888207
17.621771,60,294523.69006
10.585022,60,294864.991143
10.005996,60,295517.557759
17.445497,60,296357.864478
15.129093,60,296578.726465
0.007432,60,299985.942866
9.8757,60,301257.426317
5.19713,60,301531.183929
4.551486,60,301684.258528
19.261891,60,302094.639339
12.911207,60,302584.457442
10.849394,60,303276.934634
15.097321,60,304261.188471
4.94174,60,304801.484598
7.87391,60,306030.189488
8.393516,60,306796.752192
13.978757,60,307445.837007
13.569021,60,307816.655579
0.038134,60,310319.613684
11.712815,60,310522.571525
10.950395,60,311233.386325
0.040486,60,312429.218997
7.177066,60,313243.05227
10.122925,60,313461.748181
2.507585,60,313761.640755
20.107857,60,314023.866426
5.518163,60,314390.641883
0.012548,60,316066.601573
16.947648,60,316513.859733
8.314764,60,317242.791328
18.543786,60,317687.191885
9.133012,60,318465.120512
0.07148,60,319685.860594
7.700913,60,320495.153376
13.151444,60,320934.97694
13.124831,60,321764.536757
0.973577,60,321935.300559
10.074605,60,322155.395661
2.452324,60,322444.866652
0.007383,60,326001.814586
10.286653,60,326226.892231
9.972909,60,326954.10238
6.513,60,327860.118998
9.70078,60,329197.121628
11.663126,60,329401.420528
10.122669,60,329750.205479
17.126306,60,330622.897112
8.959701,60,331421.722623
8.518441,60,331709.746365
0.002872,60,335031.341494
2.979423,60,335235.324025
0.002636,60,338691.984681
19.278652,60,339130.678201
22.450096,60,339571.230724
0.927321,60,339737.694052
10.569596,60,340077.143154
10.023691,60,340939.927684
9.985475,60,341752.526958
5.278999,60,343830.684317
6.798766,60,345707.871125
17.815951,60,346469.555246
15.881887,60,346654.020971
8.519067,60,347561.049185
17.293948,60,348142.547202
16.28856,60,348605.008474
8.817484,60,349629.896757
5.772094,60,349908.929903
0.912871,60,350078.672879
5.205505,60,350284.350738
12.336308,60,350451.138451
5.834737,60,350605.536388
0.921596,60,350780.199392
10.402804,60,351566.307942
21.339161,60,352227.18771
5.331597,60,352530.941524
15.775528,60,352706.902349
16.966261,60,352924.975159
0.415942,60,353090.329849
17.17298,60,354053.743747
0.395047,60,354220.017608
9.449653,60,355697.306627
11.453283,60,355901.711465
11.388098,60,357023.620944
16.191866,60,358124.600707
2.515588,60,358421.090108
17.727333,60,359227.284763
11.711517,60,359431.486782
7.50709,60,360804.193113
18.741997,60,361263.8976
0.008422,60,364981.958375
9.65922,60,366181.521804
21.382527,60,366784.918778
4.123665,60,367081.388641
0.390048,60,367249.415079
0.008615,60,371292.438009
5.769382,60,371575.53537
0.008368,60,375790.545623
3.170259,60,376075.351119
16.268081,60,376736.692258
6.945151,60,377635.229052
6.720086,60,377927.347977
2.506136,60,378230.865263
19.904674,60,379004.654569
2.265652,60,379219.574926
16.380957,60,379865.982246
11.866278,60,380072.452967
21.041909,60,380554.578428
1.354155,60,380724.441096
7.875516,60,380885.775622
1.5677,60,381049.865633
21.28348,60,381538.543941
9.583116,60,382591.099499
17.105084,60,383695.891339
0.436417,60,383866.952694
9.69415,60,385154.327018
11.546676,60,385436.364078
16.044996,60,386124.828065
1.000951,60,386284.687777
10.123974,60,386620.152975
21.537303,60,387197.816474
9.87119,60,388033.803385
13.15127,60,389251.794776
16.509044,60,389931.422339
15.968448,60,390135.511406
17.167327,60,390939.57429
24.195397,60,391136.228038
19.60318,60,391978.280146
5.317842,60,392275.401732
16.639183,60,392714.357931
18.146959,60,393329.164044
10.670842,60,394393.782895
17.678282,60,395149.149742
20.518738,60,395891.269344
5.769584,60,396169.908663
14.407077,60,396391.616473
22.504049,60,396589.653131
20.826544,60,396766.33046
22.195989,60,397111.770454
12.86586,60,397663.789789
14.236058,60,397839.314365
14.267294,60,398907.621553
0.391051,60,399085.002685
11.67587,60,399287.856434
13.295116,60,399846.763332
1.340219,60,400587.571702
14.338073,60,400805.468902
15.692957,60,401819.255943
0.107301,60,402028.649295
15.469342,60,402433.971152
0.383482,60,402602.508882
10.271475,60,402822.677205
0.389484,60,402983.250001
24.495135,60,403927.214847
18.096818,60,404576.088329
0.52197,60,404745.957577
9.162325,60,405533.867873
11.790159,60,405738.155861
17.389548,60,406577.547596
4.053637,60,406732.896415
9.914954,60,407694.644531
4.043628,60,407849.864316
25.130808,60,408636.5346
12.684106,60,409363.570817
19.049186,60,409514.757264
14.406713,60,409732.607454
13.155383,60,410462.834925
8.517189,60,410749.077266
23.672687,60,411625.88192
17.87227,60,412354.910999
8.469207,60,412641.356735
15.986294,60,413463.791492
15.201508,60,414000.18018
20.10605,60,414586.415231
12.986726,60,414994.401485
9.300562,60,415269.540143
17.367515,60,415670.885714
18.987086,60,416069.942784
10.186194,60,416287.100403
5.758093,60,416562.580604
2.431916,60,416718.337168
10.552454,60,416998.012729
5.330332,60,417271.963135
5.697596,60,417556.697844
16.369314,60,417881.177886
15.663154,60,418519.126341
0.693418,60,418696.180824
5.524004,60,418977.379902
13.923465,60,419183.868179
16.462893,60,419616.59223
8.339989,60,419890.603303
25.08162,60,420756.7759
13.088157,60,420961.932308
5.209336,60,421229.517335
17.714424,60,421675.391739
17.493059,60,422526.805593
24.651329,60,423395.672971
10.150995,60,423612.274706
10.151507,60,423809.446727
10.153234,60,424038.836993
3.640818,60,424252.773175
16.291359,60,424479.307526
10.161777,60,424686.563799
11.712525,60,424887.487176
10.163078,60,425090.231304
17.61918,60,425788.671968
11.988982,60,426460.998231
0.587236,60,426617.050935
9.730375,60,427258.736619
0.469976,60,427410.066128
9.821785,60,427677.926657
14.807609,60,428328.014887
0.565956,60,428478.900349
19.067504,60,428873.203839
10.816892,60,429141.823915
2.097181,60,429337.594451
13.626707,60,429527.417321
18.294031,60,429900.350533
11.500227,60,430259.178738
5.385768,60,430415.080378
9.206852,60,431042.328263
8.572488,60,431324.494618
18.354618,60,431934.68797
19.598455,60,432168.732057
7.872143,60,432728.580514
0.005186,60,435746.529848
15.861631,60,436414.299996
1.692843,60,436568.543462
17.857103,60,437310.369541
7.568412,60,438286.091444
18.152529,60,438841.951066
10.795908,60,439113.254845
17.832118,60,439739.893903
0.721633,60,439894.206147
18.879417,60,440290.287191
15.284381,60,440783.162008
22.43414,60,441312.1086
13.746271,60,441820.780782
0.697288,60,441980.400043
9.219496,60,442543.607923
18.213107,60,443107.718134
12.7667,60,443530.072432
20.234486,60,444093.69838
12.000534,60,444566.829831
13.878082,60,445003.741879
0.437096,60,445158.903121
24.919694,60,445969.618665
9.745797,60,446201.430009
0.395423,60,446354.81618
17.476905,60,446889.325023
8.519655,60,447524.637443
15.564964,60,448190.421703
1.410094,60,448459.782371
1.967668,60,448652.599699
0.386089,60,448808.442252
13.632822,60,449340.416635
12.63886,60,449756.037619
0.385735,60,449907.463389
0.394407,60,450059.493559
14.830884,60,450273.770971
5.663168,60,450447.806804
0.580652,60,450605.984951
16.54212,60,451525.917648
20.563795,60,451871.087947
15.843619,60,452237.015739
0.396017,60,452383.538378
18.395252,60,452917.424502
3.558271,60,453108.024029
17.645717,60,453762.40657
0.820125,60,453924.691193
0.666021,60,454083.421294
8.469108,60,454367.820229
8.517096,60,454644.643308
16.648867,60,455041.533947
25.08548,60,455846.264605
15.26987,60,456394.738367
0.413898,60,456545.493409
8.469138,60,456827.621118
21.591476,60,457237.25988
8.674097,60,457518.235023
13.861815,60,458665.102741
18.974931,60,458881.095439
14.406898,60,459096.535474
15.951333,60,459571.098659
8.507709,60,459861.154037
26.438138,60,460548.520506
8.267533,60,460832.727091
0.394469,60,460984.819378
0.456446,60,461137.960506
19.297838,60,461491.721832
8.463642,60,461774.931071
13.431869,60,462163.450297
13.31332,60,462556.577811
13.946661,60,462968.912418
25.079228,60,463712.253192
18.780587,60,464394.737697
18.735203,60,465276.336429
25.063452,60,466045.971154
1.994386,60,466197.509973
22.378974,60,466733.886812
0.009985,60,470047.938208
7.295695,60,470482.539783
0.390327,60,470637.964352
13.288349,60,471618.200808
11.691432,60,471825.403321
0.455458,60,471977.704355
16.415613,60,472547.701512
19.944275,60,473263.090878
15.86238,60,473431.900396
25.203768,60,474169.504391
20.844649,60,474804.150811
12.940719,60,475204.9591
25.07957,60,475950.524003
8.094055,60,476260.569486
0.557175,60,476473.867739
2.111921,60,476679.536796
2.163301,60,476883.875877
0.302544,60,477080.421981
0.159574,60,477263.275302
0.610954,60,477446.526703
15.712152,60,478200.337414
26.310199,60,478904.943115
12.567041,60,479901.878052
25.105833,60,480995.809283
15.018688,60,481251.215583
24.92117,60,482416.495603
17.354139,60,483399.225771
12.946499,60,484836.022669
23.916412,60,485550.074827
14.881879,60,485759.987405
24.967442,60,486877.427274
10.271414,60,487179.990105
25.707398,60,487510.923888
20.061054,60,488407.481712
16.661109,60,488853.787517
0.247417,60,489044.375367
22.78963,60,489576.771574
0.074554,60,489760.309329
16.750496,60,491027.828816
16.239839,60,492356.454715
25.049563,60,493469.590539
21.101921,60,494053.187319
3.252984,60,494254.624378
16.936185,60,494961.627884
14.407065,60,495209.293874
17.786524,60,496124.837903
18.078581,60,496579.757758
15.007293,60,498025.755895
16.344452,60,498687.944133
21.419426,60,499551.748812
19.662791,60,499748.86626
14.370274,60,499951.400798
0.393704,60,500148.175874
20.067116,60,501288.323269
15.483517,60,501918.941154
0.458657,60,502122.678248
0.287007,60,502319.760476
16.750513,60,503654.625091
14.80542,60,504585.720219
15.419257,60,505103.126422
0.942009,60,505316.143678
17.509721,60,506314.429738
15.700835,60,506816.127716
18.37434,60,507644.049766
25.389343,60,508623.499836
14.075744,60,509246.260244
17.453831,60,510165.996398
15.677215,60,510901.130225
16.443472,60,511448.088044
8.394327,60,511755.390403
12.168846,60,512196.35764
24.77593,60,512702.667547
0.489353,60,512863.9235
15.930001,60,513386.516594
25.131385,60,514413.578549
14.777761,60,514646.985466
6.999438,60,514849.085186
26.324908,60,515290.652475
18.591388,60,516012.531457
25.142606,60,517001.788123
7.376673,60,517298.512376
10.582498,60,517636.436739
24.928761,60,518631.49663
13.61077,60,519401.517767
16.13804,60,520238.228384
18.639306,60,520932.723856
22.625984,60,521667.993804
14.692618,60,521850.903233
13.759374,60,522412.14568
20.021486,60,523047.807921
16.657289,60,523477.845856
21.336648,60,523788.413438
22.55853,60,524208.741041
20.684011,60,524603.770162
15.48891,60,524808.837318
17.304836,60,525693.886224
17.171668,60,526099.648827
25.457678,60,527051.839096
17.332305,60,527594.790757
18.277733,60,528594.035357
14.600113,60,529077.355591
15.050512,60,529291.875821
13.621111,60,529819.189817
17.88643,60,530388.168382
13.722428,60,530718.988589
17.792118,60,530879.063332
10.546389,60,531219.238231
25.068442,60,531995.533458
0.221684,60,532158.746383
24.457345,60,532979.706824
25.043711,60,533744.124069
15.001432,60,533908.028471
15.913756,60,534313.424209
10.56732,60,534653.045273
18.231682,60,534876.665338
25.634494,60,535087.980035
25.41381,60,535870.952417
16.567083,60,536803.603052
9.961469,60,537173.489983
0.539335,60,537341.43987
4.121694,60,537501.22896
0.321163,60,537655.594336
12.929014,60,538027.976614
12.252361,60,539053.15006
17.16112,60,539209.706422
24.919697,60,539974.799483
4.118987,60,540133.517057
0.175354,60,540287.99434
16.49927,60,540848.863905
15.920451,60,541246.348512
1.552964,60,541525.13502
20.14624,60,541879.360086
10.631798,60,542311.065233
16.145238,60,543208.873988
4.748836,60,543466.097156
1.264231,60,543671.723951
20.189565,60,544089.214501
0.384807,60,544245.146475
16.558222,60,545168.235565
13.722785,60,545510.676447
16.339473,60,546076.728982
13.030966,60,546272.389118
17.40131,60,547079.032913
21.854285,60,547607.460136
15.38525,60,547811.788532
10.598426,60,548150.935087
0.246501,60,548310.726723
14.392318,60,548464.355048
13.719325,60,549484.974991
0.286444,60,549641.878644
26.00298,60,550391.117376
17.450848,60,551160.589083
24.877217,60,551919.404238
10.859919,60,552330.574951
1.477627,60,552538.665151
1.302834,60,552742.959994
14.923269,60,552898.96058
0.14905,60,553048.082117
24.92389,60,553777.97253
0.271468,60,553931.688305
16.809032,60,554827.878413
14.776724,60,554985.221684
22.155228,60,555395.070561
20.656762,60,555550.810485
15.916014,60,556012.89182
17.842365,60,556360.577167
0.277676,60,556511.864479
19.346821,60,556716.961898
21.409788,60,557205.834989
14.406925,60,557422.555897
14.24942,60,557747.816147
16.939701,60,558186.695338
15.951174,60,558608.506685
12.977356,60,558808.473026
14.49995,60,558963.91524
19.028228,60,559119.767709
25.704299,60,559800.158272
16.268942,60,560742.643987
10.571995,60,561079.169848
16.300351,60,561476.230737
16.303744,60,561878.832961
12.909937,60,562262.118915
16.467348,60,563198.570067
17.497499,60,563596.484146
4.069312,60,563752.848655
14.802515,60,563954.852301
0.083796,60,564108.084814
0.088861,60,564260.92206
4.050642,60,564413.069801
16.286429,60,564814.85381
4.067803,60,564969.609411
16.5171,60,565350.646607
11.740281,60,565555.767761
0.685053,60,565710.050637
1.359764,60,565862.794548
16.248027,60,566012.165383
15.2249,60,566163.449151
17.041728,60,566580.302358
0.079999,60,566732.801
11.805558,60,567052.283414
25.488916,60,567794.462509
15.698591,60,568191.18326
14.917715,60,568346.220884
21.628551,60,568566.704331
24.79299,60,569330.224503
24.858688,60,570038.859632
17.708059,60,570246.011409
25.045761,60,570963.826463
14.188273,60,571185.055389
25.437991,60,571932.70339
15.928278,60,572350.595328
0.705702,60,572525.375527
11.4377,60,572908.244138
5.78759,60,573145.08028
3.327745,60,573372.05719
19.041911,60,573578.403372
22.206484,60,573823.105226
24.767934,60,574567.48921
14.11398,60,574722.760809
2.096336,60,574894.82516
19.462241,60,575164.381298
2.054054,60,575334.820013
16.308485,60,575722.224959
17.361439,60,576014.118549
1.821592,60,576183.112059
0.71001,60,576343.638877
24.923488,60,577104.345842
1.07305,60,577279.213196
23.668491,60,577894.533788
0.857546,60,578054.852895
24.937493,60,578524.810312
15.912121,60,578921.769331
6.651664,60,579179.269037
24.998916,60,579912.33132
1.510296,60,580078.923609
24.91399,60,580761.630268
7.958317,60,580914.781783
17.396933,60,581693.178864
18.002084,60,582465.571382
18.074714,60,582974.114215
1.285785,60,583135.7798
2.400746,60,583307.759971
22.363932,60,583860.688753
0.856004,60,584019.418641
0.696488,60,584174.261376
0.688405,60,584329.495869
1.118581,60,584487.854701
25.933979,60,585103.227594
0.695795,60,585261.510361
1.175094,60,585420.257436
0.676374,60,585573.590983
2.710004,60,585795.806489
24.873861,60,586441.66561
21.777175,60,586678.947259
1.773027,60,586847.128914
0.39798,60,587003.346047
1.142785,60,587166.876499
14.919496,60,587319.821063
24.758387,60,587967.807539
4.150748,60,588300.658465
24.926588,60,588942.684904
0.093883,60,589093.644989
25.447393,60,589751.453042
25.339138,60,590396.240325
19.657613,60,590547.401798
2.340444,60,590722.71664
18.308712,60,590913.875164
17.654597,60,591113.812219
0.709309,60,591281.26514
20.360493,60,591545.038826
14.779685,60,591695.312787
0.698716,60,591855.422452
0.078067,60,592003.20283
20.50626,60,592375.153929
19.114603,60,592571.74273
3.316982,60,592861.95008
9.346662,60,593394.43381
1.2751,60,593583.243826
14.698781,60,593734.773682
2.033535,60,593939.657272
24.807265,60,594586.179859
3.158373,60,594791.582949
18.554848,60,595059.09309
3.10868,60,595288.978547
17.463043,60,595545.807647
14.350869,60,595706.466365
19.271354,60,595902.674881
15.454798,60,596241.260379
0.773935,60,596404.916787
3.029201,60,596619.48498
14.913869,60,596774.587324
13.379127,60,596943.03335
1.273187,60,597134.553945
20.111821,60,597454.810398
25.509788,60,598084.311768
5.95263,60,598417.579246
2.199824,60,598627.855473
1.491715,60,598831.653998
1.545638,60,599033.75937
3.142403,60,599265.82451
1.665147,60,599477.470586
1.541575,60,599685.088588
14.919742,60,600068.791566
7.941102,60,600222.414829
1.576214,60,600416.887212
3.995163,60,600763.334167
14.777867,60,600916.499738
16.307747,60,601269.679059
25.464993,60,601910.243869
1.636744,60,602104.455658
1.173292,60,602261.805428
16.652567,60,602604.77144
1.322092,60,602790.1823
7.671145,60,603030.583356
17.721762,60,603182.18526
19.347234,60,603378.148242
24.619493,60,603638.357206
14.586298,60,603794.040024
1.960999,60,603961.25646
1.449777,60,604122.91267
9.240561,60,604678.727756
1.674223,60,604839.389266
14.848001,60,604991.708671
19.450643,60,605480.412348
14.419482,60,605634.250114
1.39136,60,605789.730779
1.724075,60,605949.104911
23.849478,60,606515.219383
1.558844,60,606682.221033
3.520682,60,606933.074856
17.240116,60,607088.423984
14.927841,60,607240.71574
1.977123,60,607402.973159
1.278082,60,607556.665341
14.779343,60,607711.240666
1.406379,60,607867.471185
2.672118,60,608045.909645
4.670362,60,608318.932723
24.909215,60,608952.005632
19.344445,60,609144.748913
1.933517,60,609308.930278
1.577307,60,609466.775243
15.690976,60,609837.443158
2.850822,60,610013.030713
1.227838,60,610202.11055
1.262329,60,610380.374223
16.646926,60,610709.87057
25.001322,60,611335.610972
24.936773,60,611984.872921
16.999257,60,612162.181806
3.51782,60,612352.842696
0.529141,60,612516.853413
0.12601,60,612672.182212
2.007896,60,612831.990835
14.698355,60,612984.856733
17.944485,60,613722.451124
20.198935,60,614204.137979
4.309452,60,614435.532534
1.040177,60,614611.914926
1.515748,60,614773.193085
0.568122,60,614926.078968
0.717674,60,615077.083205
0.567292,60,615225.709738
1.661379,60,615383.87448
23.109508,60,616017.100289
25.077834,60,616653.529591
8.915275,60,616856.327286
18.63084,60,617010.982348
15.652302,60,617414.999273
8.485589,60,617619.036098
1.669127,60,617777.740294
25.330906,60,618430.208242
14.846695,60,618585.288337
20.477799,60,619148.273798
14.382906,60,619304.480956
16.165163,60,619866.671432
25.336354,60,620515.931938
25.951503,60,621044.195463
18.865489,60,621197.348886
9.027131,60,621400.586338
21.600867,60,621725.906066
16.322058,60,621929.915351
12.027608,60,622262.629894
5.233272,60,622511.204815
15.679201,60,623047.210459
8.925566,60,623253.531465
9.313563,60,623454.667709
9.222295,60,623662.76043
14.777988,60,623819.720642
24.382181,60,624430.337196
8.978679,60,624634.231453
9.306063,60,624830.513958
8.642379,60,625028.464772
8.774042,60,625226.6053
14.923837,60,625379.270592
9.363246,60,625581.031468
15.779531,60,626006.215344
7.83219,60,626162.876828
25.106857,60,626795.726697
9.230765,60,627006.438633
25.057429,60,627637.086672
18.010139,60,628390.594374
8.943626,60,628590.500791
16.86727,60,629279.769716
8.968558,60,629489.506822
10.239966,60,629718.074038
9.238294,60,629920.285761
14.770259,60,630076.63716
8.929496,60,630277.586584
14.045073,60,630448.937254
13.888914,60,630663.19976
19.271615,60,630859.603767
17.996574,60,631604.219922
19.629616,60,631894.531828
25.334857,60,632521.77428
10.243993,60,632750.743046
0.51761,60,632962.755007
19.407572,60,633163.402813
18.082835,60,633322.674766
18.397396,60,633517.446437
1.643444,60,633672.40888
12.92393,60,633984.643093
8.971734,60,634187.567043
8.939515,60,634391.552054
17.490839,60,634545.134139
9.396897,60,634753.484734
12.978027,60,635041.983749
9.772278,60,635250.257293
14.919541,60,635404.81466
9.36609,60,635603.380308
19.115764,60,635802.575227
25.045224,60,636444.427907
0.056339,60,636652.607094
7.753128,60,636865.100613
25.236851,60,637495.553771
1.656633,60,637657.11711
24.758029,60,638085.284294
9.803482,60,638424.855065
23.985487,60,639075.620944
5.57568,60,639340.142062
18.069884,60,639616.312321
17.468504,60,640358.12468
8.358406,60,640574.422769
25.345958,60,641229.015738
11.411368,60,641425.071084
8.356458,60,641637.280647
17.329197,60,641910.048959
7.84863,60,642122.050653
5.763797,60,642403.19303
8.441032,60,642627.509267
19.201267,60,642781.875947
19.578652,60,642934.926635
19.58044,60,643090.522985
18.246685,60,643841.6981
12.188376,60,644044.569233
16.637127,60,644383.319988
1.340781,60,644541.278813
18.560006,60,644701.75544
11.6164,60,644903.558104
25.461488,60,645537.776714
1.29759,60,645691.453933
11.330849,60,645891.786815
24.920718,60,646559.515355
13.719881,60,646768.24338
6.451638,60,646969.969634
24.935026,60,647622.810416
1.187782,60,647784.694401
24.842075,60,648431.918161
22.231609,60,649128.227944
28.24445,60,649468.920313
5.949223,60,649623.889109
19.580913,60,649778.297298
6.180105,60,649971.760838
6.838573,60,650178.969238
15.799395,60,650451.676656
24.820069,60,651099.38993
18.006421,60,651837.134829
5.665473,60,652121.454275
18.98948,60,652331.153594
0.056413,60,652538.059062
25.38789,60,653166.402282
19.344171,60,653370.376762
6.896961,60,653570.113805
1.165297,60,653726.142848
15.156635,60,654104.517974
11.698195,60,654293.99305
6.248499,60,654496.74048
